voltage1,corriente1,voltage2,corriente2,voltage3,corriente3
380.163,20.869,418.314,19.373,782.12,21.869
381.195,20.866,417.442,19.323,783.021,21.87
382.206,20.858,416.33,19.312,783.925,21.884
383.203,20.858,415.337,19.294,785.138,21.868
384.215,20.892,414.375,19.271,785.917,21.88
385.354,20.83,413.395,19.245,786.966,21.884
386.216,20.837,412.396,19.23,788.073,21.881
387.191,20.84,411.465,19.197,789.08,21.879
388.198,20.837,410.456,19.173,789.979,21.886
389.203,20.826,409.466,19.133,791.045,21.884
390.174,20.837,408.384,19.114,792.017,21.894
391.214,20.826,407.376,19.081,793.203,21.887
392.194,20.836,406.346,19.062,794.158,21.892
393.237,20.814,405.379,19.032,795.217,21.886
394.177,20.826,404.376,18.994,796.095,21.892
395.218,20.817,403.329,18.963,797.112,21.892
396.209,20.826,402.286,18.954,798.075,21.892
397.268,20.816,401.386,18.897,799.024,21.894
398.268,20.8,400.292,18.879,800.007,21.908
399.22,20.796,399.316,18.853,801.286,21.89
400.188,20.816,398.366,18.815,802.021,21.901
401.276,20.787,397.37,18.768,803.025,21.904
402.197,20.799,396.315,18.74,804.085,21.905
403.225,20.802,395.316,18.697,805.125,21.904
404.269,20.796,394.28,18.676,806.11,21.912
405.279,20.786,393.338,18.625,807.233,21.905
406.248,20.791,392.3,18.597,808.148,21.913
407.276,20.787,391.319,18.549,809.237,21.905
408.277,20.8,390.29,18.516,810.077,21.915
409.362,20.787,389.311,18.469,811.136,21.913
410.35,20.787,388.302,18.427,812.1,21.92
411.37,20.773,387.301,18.385,813.226,21.919
412.303,20.777,386.306,18.376,814.258,21.918
413.305,20.771,385.462,18.281,815.19,21.919
414.283,20.764,384.338,18.241,816.146,21.932
415.245,20.763,383.31,18.198,817.424,21.919
416.229,20.783,382.32,18.145,818.246,21.93
417.35,20.752,381.307,18.088,819.358,21.934
418.225,20.759,380.274,18.048,820.507,21.928
419.213,20.762,379.307,17.983,821.449,21.926
420.229,20.761,378.272,17.941,822.284,21.933
421.241,20.756,377.303,17.866,823.275,21.93
422.225,20.763,376.253,17.818,824.177,21.94
423.273,20.749,375.265,17.759,825.297,21.933
424.217,20.757,374.268,17.712,826.183,21.941
425.246,20.741,373.314,17.654,827.227,21.937
426.166,20.75,372.352,17.569,828.121,21.944
427.185,20.744,371.31,17.499,829.158,21.944
428.156,20.754,370.274,17.461,830.146,21.945
429.211,20.752,369.351,17.352,831.117,21.948
430.227,20.745,368.263,17.301,832.12,21.962
431.181,20.743,367.287,17.24,833.429,21.941
432.151,20.76,366.327,17.152,834.089,21.952
433.271,20.74,365.319,17.065,835.058,21.956
434.183,20.75,364.288,17,836.08,21.958
435.218,20.756,363.31,16.908,837.084,21.957
436.288,20.746,362.292,16.853,838.011,21.964
437.252,20.739,361.365,16.748,839.109,21.96
438.177,20.744,360.351,16.675,840.041,21.969
439.176,20.74,359.391,16.558,841.152,21.962
440.141,20.751,358.348,16.47,842.013,21.972
441.2,20.74,357.337,16.366,843.083,21.97
442.148,20.748,356.318,16.261,844.074,21.979
443.185,20.74,355.291,16.162,845.224,21.977
444.14,20.745,354.283,16.102,846.237,21.973
445.158,20.744,353.372,15.929,847.1,21.975
446.157,20.742,352.272,15.837,847.99,21.989
447.151,20.744,351.261,15.735,849.189,21.975
448.151,20.76,350.282,15.617,849.935,21.987
449.311,20.731,349.28,15.491,850.971,21.99
450.148,20.739,348.264,15.393,852.061,21.989
451.129,20.741,347.309,15.259,853.043,21.987
452.14,20.742,346.306,15.143,853.919,21.995
453.149,20.74,345.327,14.978,854.97,21.994
454.127,20.746,344.278,14.856,855.921,22.004
455.172,20.74,343.276,14.715,857.097,21.998
456.153,20.747,342.266,14.59,858.033,22.005
457.214,20.738,341.291,14.445,859.086,22.001
458.151,20.744,340.302,14.277,859.964,22.007
459.188,20.743,339.273,14.124,860.995,22.008
460.197,20.751,338.252,14.025,861.969,22.01
461.27,20.748,337.332,13.811,862.929,22.013
462.291,20.738,336.278,13.679,863.914,22.026
463.223,20.736,335.297,13.548,865.233,22.01
464.151,20.749,334.36,13.363,865.955,22.022
465.254,20.731,333.356,13.153,866.979,22.026
466.129,20.74,332.309,12.998,868.041,22.028
467.142,20.743,331.315,12.797,869.105,22.028
468.183,20.739,330.282,12.65,870.083,22.037
469.176,20.735,329.319,12.431,871.24,22.03
470.12,20.739,328.29,12.261,872.138,22.037
471.134,20.735,327.308,12.047,873.191,22.03
472.104,20.745,326.279,11.862,873.984,22.04
473.193,20.736,325.291,11.655,875.007,22.039
474.16,20.739,324.286,11.443,875.939,22.048
475.172,20.735,323.278,11.245,877.037,22.047
476.109,20.739,322.289,11.131,878.033,22.047
477.118,20.739,321.415,10.79,878.925,22.049
478.116,20.737,320.315,10.588,879.839,22.062
479.082,20.739,319.308,10.38,881.096,22.05
480.073,20.752,318.324,10.144,881.867,22.062
481.23,20.733,317.322,9.9,882.945,22.067
482.096,20.742,316.307,9.694,884.08,22.064
483.101,20.743,315.34,9.424,885.019,22.063
484.136,20.743,314.316,9.22,885.861,22.071
485.16,20.741,313.359,8.928,886.879,22.07
486.156,20.748,312.323,8.704,887.805,22.082
487.236,20.738,311.342,8.444,888.968,22.077
488.175,20.743,310.34,8.227,889.866,22.085
489.207,20.732,309.392,7.981,890.94,22.082
490.107,20.739,308.429,7.643,891.854,22.091
491.116,20.738,307.378,7.347,892.926,22.092
492.09,20.745,306.345,7.144,893.939,22.095
493.142,20.745,305.396,6.779,894.929,22.098
494.155,20.742,304.322,6.536,895.955,22.115
495.106,20.745,303.324,6.288,897.333,22.094
496.072,20.757,302.356,5.971,897.964,22.106
497.203,20.745,301.331,5.653,898.916,22.111
498.099,20.755,300.301,5.388,899.93,22.114
499.14,20.76,299.31,5.075,900.932,22.114
500.22,20.62,298.288,4.839,901.842,22.123
499.322,20.57,297.333,4.509,902.94,22.122
498.266,20.542,296.317,4.261,903.863,22.132
497.38,20.494,295.351,3.925,904.984,22.126
496.25,20.474,294.329,3.625,905.825,22.138
495.27,20.449,293.319,3.322,906.897,22.138
494.329,20.421,292.311,2.991,907.885,22.148
493.32,20.393,291.294,2.684,909.035,22.149
492.272,20.375,290.289,2.468,910.06,22.147
491.295,20.349,289.362,2.058,910.929,22.151
490.277,20.336,288.286,1.782,911.837,22.169
489.376,20.307,287.29,1.518,913.098,22.156
488.346,20.291,286.315,1.216,913.846,22.171
487.409,20.262,285.319,0.903,914.919,22.179
486.341,20.246,284.308,0.658,916.044,22.181
485.34,20.225,283.35,0.339,917.048,22.182
484.315,20.205,282.344,0.06,917.953,22.193
483.277,20.188,281.364,-0.3,919.023,22.195
482.258,20.183,280.311,-0.575,920.006,22.211
481.404,20.146,279.309,-0.87,921.231,22.208
480.263,20.136,278.299,-1.136,922.177,22.219
479.259,20.121,277.317,-1.428,923.249,22.216
478.281,20.103,276.316,-1.739,924.092,22.228
477.292,20.085,275.291,-2.034,925.096,22.232
476.285,20.073,274.271,-2.236,926.028,22.238
475.344,20.052,273.329,-2.578,926.955,22.246
474.336,20.04,272.283,-2.823,927.905,22.268
473.374,20.012,271.298,-3.053,929.226,22.253
472.288,20.003,270.335,-3.323,929.888,22.271
471.307,19.984,269.343,-3.628,930.87,22.281
470.289,19.973,268.313,-3.87,931.923,22.291
469.34,19.954,267.32,-4.145,932.943,22.297
468.362,19.934,266.308,-4.356,933.893,22.314
467.317,19.917,265.338,-4.629,935.028,22.316
466.297,19.914,264.319,-4.854,935.912,22.335
465.421,19.882,263.333,-5.105,937.002,22.334
464.339,19.874,262.317,-5.325,937.787,22.35
463.377,19.862,261.334,-5.551,938.826,22.359
462.461,19.839,260.336,-5.784,939.778,22.378
461.452,19.816,259.333,-5.995,940.896,22.389
460.381,19.803,258.347,-6.121,941.915,22.398
459.376,19.781,257.442,-6.439,942.825,22.412
458.325,19.773,256.366,-6.653,943.755,22.444
457.385,19.748,255.342,-6.839,945.05,22.44
456.331,19.737,254.353,-7.045,945.822,22.469
455.351,19.714,253.342,-7.247,946.935,22.491
454.308,19.703,252.323,-7.404,948.092,22.501
453.325,19.683,251.346,-7.61,949.029,22.512
452.314,19.665,250.319,-7.767,949.847,22.537
451.301,19.647,249.338,-7.969,950.85,22.552
450.301,19.648,248.305,-8.117,951.755,22.585
449.482,19.604,247.314,-8.282,952.918,22.595
448.348,19.593,246.312,-8.415,953.795,22.625
447.328,19.576,245.343,-8.556,954.858,22.638
446.338,19.556,244.362,-8.733,955.751,22.67
445.332,19.535,243.34,-8.886,956.817,22.692
444.301,19.523,242.324,-8.994,957.808,22.717
443.354,19.497,241.358,-9.174,958.793,22.743
442.331,19.484,240.316,-9.291,959.797,22.795
441.372,19.455,239.325,-9.393,961.181,22.787
440.318,19.444,238.358,-9.533,961.806,22.828
439.347,19.421,237.343,-9.661,962.785,22.859
438.348,19.41,236.321,-9.758,963.811,22.891
437.415,19.39,235.336,-9.881,964.842,22.917
436.464,19.357,234.324,-9.958,965.767,22.961
435.394,19.335,233.362,-10.073,966.897,22.985
434.354,19.328,232.352,-10.153,967.824,23.032
433.437,19.284,231.382,-10.267,968.975,23.052
432.325,19.274,230.365,-10.353,969.828,23.101
431.341,19.256,229.368,-10.453,970.932,23.135
430.39,19.23,228.353,-10.542,971.939,23.187
429.387,19.201,227.347,-10.628,973.118,23.223
428.34,19.185,226.337,-10.676,974.164,23.249
427.355,19.158,225.386,-10.791,975.006,23.283
426.336,19.146,224.337,-10.854,975.861,23.349
425.411,19.112,223.335,-10.912,977.107,23.357
424.384,19.099,222.352,-10.987,977.796,23.414
423.448,19.062,221.346,-11.052,978.842,23.464
422.402,19.043,220.342,-11.101,979.941,23.504
421.418,19.015,219.37,-11.158,980.921,23.537
420.403,18.986,218.381,-11.216,981.774,23.591
419.388,18.961,217.392,-11.285,982.828,23.63
418.388,18.955,216.369,-11.332,983.761,23.7
417.521,18.897,215.367,-11.381,984.979,23.732
416.414,18.88,214.371,-11.426,985.887,23.788
415.418,18.855,213.378,-11.47,986.946,23.823
414.451,18.825,212.383,-11.52,987.809,23.88
413.468,18.792,211.372,-11.566,988.841,23.924
412.468,18.772,210.362,-11.59,989.799,23.972
411.536,18.732,209.404,-11.646,990.747,24.022
410.52,18.703,208.378,-11.674,991.728,24.112
409.54,18.653,207.389,-11.698,993.095,24.117
408.452,18.627,206.429,-11.738,993.777,24.182
407.447,18.59,205.433,-11.781,994.794,24.244
406.426,18.564,204.41,-11.809,995.88,24.301
405.452,18.525,203.409,-11.845,996.935,24.349
404.448,18.479,202.387,-11.864,997.907,24.425
403.397,18.441,201.406,-11.899,999.091,24.459
402.357,18.427,200.389,-11.923,999.971,24.321
401.454,18.361,199.386,-11.951,999.212,24.198
400.362,18.336,198.375,-11.971,998.043,24.117
399.38,18.307,197.38,-11.995,997.068,24.027
398.442,18.262,196.369,-12.016,996.014,23.942
397.444,18.207,195.367,-12.035,994.924,23.866
396.383,18.171,194.369,-12.037,993.872,23.83
395.387,18.119,193.429,-12.075,993.225,23.719
394.351,18.09,192.389,-12.09,991.88,23.665
393.406,18.029,191.38,-12.102,990.879,23.607
392.368,17.992,190.389,-12.123,989.924,23.551
391.392,17.929,189.371,-12.137,988.969,23.488
390.354,17.888,188.373,-12.148,987.93,23.445
389.376,17.832,187.385,-12.166,987.061,23.385
388.375,17.778,186.375,-12.175,986.011,23.342
387.372,17.725,185.384,-12.192,985.107,23.273
386.378,17.706,184.365,-12.2,983.9,23.236
385.528,17.593,183.373,-12.209,982.953,23.183
384.406,17.543,182.378,-12.219,981.89,23.152
383.378,17.488,181.384,-12.224,981.034,23.107
382.388,17.42,180.406,-12.24,980.07,23.057
381.367,17.351,179.394,-12.251,978.981,23.015
380.348,17.299,178.379,-12.253,977.91,23
379.376,17.217,177.402,-12.271,977.233,22.937
378.344,17.163,176.36,-12.273,976.002,22.916
377.375,17.067,175.371,-12.275,975.117,22.887
376.316,17.008,174.399,-12.29,974.28,22.847
375.331,16.929,173.377,-12.298,973.27,22.802
374.332,16.867,172.362,-12.301,972.08,22.774
373.38,16.792,171.37,-12.309,971.071,22.736
372.419,16.684,170.363,-12.319,969.957,22.719
371.375,16.592,169.372,-12.324,969.11,22.677
370.34,16.538,168.371,-12.322,967.97,22.657
369.418,16.406,167.397,-12.33,967.028,22.619
368.336,16.331,166.391,-12.335,965.901,22.601
367.346,16.252,165.392,-12.341,964.967,22.572
366.395,16.142,164.382,-12.344,963.956,22.546
365.383,16.029,163.383,-12.348,962.921,22.522
364.353,15.941,162.386,-12.348,961.912,22.521
363.374,15.828,161.403,-12.357,961.323,22.466
362.368,15.749,160.382,-12.359,959.959,22.453
361.431,15.618,159.383,-12.361,958.925,22.434
360.416,15.521,158.399,-12.368,957.936,22.413
359.453,15.373,157.385,-12.369,956.949,22.388
358.41,15.258,156.395,-12.369,955.876,22.377
357.403,15.125,155.41,-12.373,954.993,22.35
356.384,14.985,154.422,-12.379,953.918,22.339
355.351,14.856,153.418,-12.384,953.053,22.31
354.34,14.77,152.398,-12.387,951.896,22.302
353.428,14.564,151.391,-12.389,950.982,22.281
352.337,14.439,150.398,-12.393,949.971,22.274
351.326,14.309,149.386,-12.396,949.144,22.256
350.343,14.159,148.398,-12.401,948.236,22.231
349.346,13.999,147.382,-12.403,947.084,22.215
348.335,13.87,146.38,-12.405,945.952,22.214
347.368,13.701,145.389,-12.411,945.195,22.179
346.366,13.551,144.376,-12.412,943.901,22.177
345.393,13.34,143.378,-12.412,942.957,22.163
344.328,13.193,142.399,-12.417,942.041,22.147
343.342,13.006,141.401,-12.421,941.044,22.13
342.322,12.854,140.392,-12.422,939.916,22.123
341.356,12.671,139.398,-12.426,938.964,22.106
340.366,12.464,138.39,-12.428,937.911,22.105
339.332,12.266,137.397,-12.433,937.117,22.085
338.315,12.138,136.386,-12.435,936.048,22.081
337.396,11.876,135.389,-12.437,935.16,22.062
336.337,11.702,134.394,-12.441,934.041,22.057
335.356,11.533,133.389,-12.444,933.078,22.044
334.413,11.313,132.385,-12.447,932.056,22.034
333.417,11.063,131.386,-12.449,931.011,22.025
332.374,10.855,130.396,-12.449,929.998,22.03
331.372,10.61,129.432,-12.456,929.347,21.999
330.339,10.426,128.414,-12.46,928.06,21.999
329.373,10.171,127.403,-12.461,927.081,21.992
328.354,9.959,126.42,-12.468,926.152,21.985
327.361,9.704,125.398,-12.47,925.229,21.974
326.34,9.481,124.399,-12.472,924.219,21.972
325.345,9.237,123.407,-12.477,923.379,21.958
324.346,8.989,122.396,-12.48,922.321,21.955
323.343,8.744,121.393,-12.484,921.378,21.937
322.344,8.6,120.391,-12.487,920.155,21.938
321.465,8.226,119.389,-12.49,919.168,21.927
320.377,7.975,118.397,-12.494,918.081,21.926
319.363,7.737,117.397,-12.496,917.181,21.917
318.386,7.458,116.419,-12.501,916.183,21.906
317.372,7.183,115.417,-12.505,915.064,21.9
316.363,6.948,114.42,-12.509,913.97,21.906
315.395,6.648,113.417,-12.513,913.238,21.885
314.376,6.413,112.415,-12.517,911.984,21.888
313.418,6.08,111.411,-12.519,911.058,21.884
312.37,5.831,110.43,-12.526,910.182,21.875
311.391,5.557,109.409,-12.531,909.187,21.865
310.403,5.302,108.41,-12.534,908.028,21.864
309.437,5.043,107.411,-12.538,907.038,21.856
308.481,4.693,106.416,-12.543,905.958,21.858
307.438,4.375,105.409,-12.547,905.115,21.845
306.401,4.147,104.415,-12.549,904.005,21.846
305.452,3.767,103.438,-12.555,903.087,21.836
304.369,3.505,102.437,-12.561,901.985,21.836
303.376,3.244,101.424,-12.565,901.064,21.83
302.402,2.929,100.415,-12.569,900.069,21.825
301.39,2.605,99.421,-12.574,899.055,21.821
300.354,2.33,98.419,-12.579,898.07,21.829
299.366,2.018,97.417,-12.583,897.457,21.803
298.342,1.777,96.413,-12.589,896.125,21.807
297.387,1.455,95.407,-12.592,895.069,21.803
296.37,1.203,94.419,-12.6,894.078,21.8
295.406,0.874,93.403,-12.605,893.07,21.794
294.383,0.587,92.407,-12.608,892.003,21.795
293.38,0.286,91.414,-12.612,891.076,21.786
292.367,-0.014,90.432,-12.619,890.002,21.787
291.349,-0.295,89.421,-12.623,889.103,21.776
290.35,-0.5,88.431,-12.629,887.946,21.779
289.421,-0.884,87.416,-12.633,887.015,21.772
288.346,-1.143,86.433,-12.64,885.994,21.774
287.346,-1.396,85.417,-12.644,885.144,21.769
286.367,-1.67,84.42,-12.649,884.215,21.76
285.371,-1.945,83.422,-12.655,883.093,21.755
284.368,-2.173,82.421,-12.661,881.99,21.763
283.403,-2.444,81.414,-12.666,881.231,21.745
282.407,-2.7,80.411,-12.672,879.987,21.751
281.414,-3.002,79.417,-12.676,879.053,21.749
280.371,-3.248,78.428,-12.683,878.157,21.743
279.363,-3.502,77.419,-12.688,877.166,21.736
278.356,-3.73,76.428,-12.693,876.076,21.737
277.367,-3.969,75.438,-12.699,875.139,21.732
276.372,-4.234,74.433,-12.706,874.113,21.735
275.34,-4.47,73.421,-12.71,873.315,21.724
274.332,-4.645,72.433,-12.717,872.269,21.727
273.379,-4.92,71.42,-12.722,871.378,21.716
272.342,-5.112,70.428,-12.73,870.236,21.717
271.351,-5.291,69.414,-12.735,869.242,21.712
270.391,-5.509,68.415,-12.741,868.188,21.709
269.394,-5.737,67.412,-12.746,867.114,21.706
268.371,-5.933,66.422,-12.753,866.071,21.713
267.372,-6.141,65.426,-12.758,865.363,21.693
266.359,-6.298,64.449,-12.764,864.076,21.698
265.394,-6.503,63.441,-12.77,863.06,21.695
264.374,-6.674,62.448,-12.778,862.101,21.693
263.382,-6.86,61.427,-12.783,861.134,21.688
262.374,-7.018,60.429,-12.789,860.099,21.69
261.385,-7.185,59.433,-12.795,859.213,21.682
260.388,-7.349,58.432,-12.802,858.166,21.684
259.384,-7.494,57.42,-12.808,857.244,21.673
258.402,-7.582,56.426,-12.815,856.06,21.676
257.49,-7.806,55.415,-12.819,855.1,21.671
256.422,-7.951,54.433,-12.828,854.055,21.672
255.402,-8.082,53.412,-12.833,853.167,21.667
254.4,-8.221,52.425,-12.84,852.197,21.662
253.393,-8.361,51.429,-12.846,851.111,21.659
252.373,-8.461,50.445,-12.854,850.054,21.666
251.398,-8.6,49.419,-12.859,849.315,21.649
250.375,-8.702,48.434,-12.866,848.124,21.656
249.39,-8.833,47.432,-12.872,847.224,21.654
248.363,-8.93,46.439,-12.88,846.359,21.648
247.367,-9.036,45.418,-12.886,845.356,21.641
246.363,-9.122,44.422,-12.893,844.214,21.642
245.386,-9.204,43.422,-12.899,843.22,21.636
244.415,-9.317,42.429,-12.906,842.137,21.64
243.398,-9.416,41.412,-12.911,841.277,21.63
242.375,-9.481,40.42,-12.918,840.174,21.632
241.402,-9.593,39.436,-12.925,839.236,21.625
240.367,-9.659,38.446,-12.933,838.14,21.627
239.371,-9.719,37.437,-12.939,837.206,21.623
238.403,-9.805,36.433,-12.946,836.211,21.62
237.39,-9.879,35.438,-12.951,835.196,21.618
236.377,-9.945,34.448,-12.961,834.199,21.626
235.385,-10.013,33.416,-12.965,833.555,21.605
234.374,-10.055,32.432,-12.972,832.277,21.61
233.41,-10.109,31.438,-12.979,831.248,21.608
232.405,-10.137,30.436,-12.988,830.276,21.605
231.434,-10.205,29.415,-12.993,829.299,21.6
230.417,-10.257,28.42,-13.001,828.252,21.603
229.406,-10.31,27.41,-13.006,827.362,21.596
228.4,-10.362,26.43,-13.015,826.304,21.598
227.385,-10.406,25.415,-13.021,825.436,21.588
226.387,-10.431,24.435,-13.029,824.31,21.592
225.431,-10.5,23.426,-13.034,823.399,21.587
224.385,-10.535,22.44,-13.043,822.405,21.589
223.379,-10.565,21.426,-13.05,821.562,21.585
222.399,-10.604,20.415,-13.055,820.646,21.575
221.396,-10.639,19.429,-13.062,819.501,21.572
220.393,-10.663,18.442,-13.072,818.375,21.58
219.415,-10.696,17.406,-13.076,817.568,21.563
218.426,-10.726,16.428,-13.085,816.295,21.568
217.432,-10.763,15.413,-13.092,815.326,21.567
216.411,-10.787,14.421,-13.099,814.382,21.562
215.415,-10.81,13.43,-13.105,813.361,21.556
214.419,-10.829,12.438,-13.112,812.245,21.557
213.432,-10.854,11.437,-13.119,811.259,21.552
212.429,-10.879,10.444,-13.129,810.202,21.556
211.419,-10.899,9.423,-13.133,809.358,21.546
210.415,-10.905,8.434,-13.143,808.274,21.549
209.453,-10.935,7.417,-13.148,807.366,21.54
208.428,-10.946,6.436,-13.157,806.234,21.542
207.439,-10.953,5.417,-13.164,805.255,21.537
206.475,-10.97,4.403,-13.171,804.214,21.534
205.48,-10.993,3.407,-13.179,803.163,21.532
204.454,-11.004,2.406,-13.186,802.134,21.54
203.453,-11.02,1.389,-13.191,801.418,21.52
202.436,-11.027,0.42,-13.201,800.152,21.526
201.441,-11.039,-0.569,-13.207,799.157,21.524
200.437,-11.046,-1.56,-13.216,798.203,21.523
199.436,-11.058,-2.577,-13.222,797.245,21.517
198.425,-11.064,-3.568,-13.23,796.22,21.52
197.421,-11.074,-4.574,-13.237,795.339,21.512
196.412,-11.079,-5.57,-13.244,794.295,21.513
195.413,-11.085,-6.58,-13.25,793.347,21.502
194.411,-11.078,-7.556,-13.26,792.159,21.506
193.469,-11.097,-8.578,-13.266,791.179,21.5
192.439,-11.101,-9.564,-13.275,790.112,21.502
191.425,-11.104,-10.582,-13.28,789.197,21.497
190.431,-11.111,-11.567,-13.287,788.207,21.491
189.418,-11.115,-12.55,-13.295,787.109,21.489
188.412,-11.114,-13.534,-13.306,786.039,21.496
187.425,-11.119,-14.579,-13.309,785.266,21.48
186.422,-11.12,-15.539,-13.318,784.058,21.486
185.421,-11.125,-16.552,-13.325,783.132,21.484
184.41,-11.126,-17.548,-13.335,782.249,21.478
183.406,-11.126,-18.571,-13.34,781.249,21.472
182.415,-11.126,-19.55,-13.349,780.125,21.473
181.425,-11.124,-20.554,-13.356,779.137,21.468
180.457,-11.13,-21.548,-13.366,778.066,21.472
179.436,-11.13,-22.589,-13.37,777.21,21.462
178.426,-11.128,-23.574,-13.379,776.125,21.464
177.439,-11.134,-24.566,-13.385,775.195,21.457
176.413,-11.131,-25.538,-13.395,774.13,21.46
175.414,-11.13,-26.551,-13.402,773.194,21.455
174.427,-11.132,-27.548,-13.408,772.201,21.452
173.417,-11.133,-28.542,-13.416,771.192,21.45
172.403,-11.131,-29.529,-13.427,770.219,21.458
171.411,-11.132,-30.582,-13.429,769.558,21.434
170.405,-11.13,-31.535,-13.439,768.261,21.439
169.41,-11.129,-32.529,-13.447,767.202,21.437
168.415,-11.126,-33.52,-13.456,766.199,21.434
167.438,-11.126,-34.538,-13.462,765.183,21.428
166.44,-11.126,-35.532,-13.47,764.105,21.431
165.433,-11.126,-36.543,-13.475,763.18,21.423
164.43,-11.124,-37.519,-13.485,762.095,21.426
163.428,-11.124,-38.532,-13.49,761.177,21.415
162.426,-11.12,-39.498,-13.5,760.028,21.418
161.446,-11.124,-40.514,-13.506,759.08,21.413
160.425,-11.121,-41.5,-13.515,758.056,21.415
159.422,-11.117,-42.521,-13.522,757.167,21.411
158.437,-11.118,-43.532,-13.529,756.227,21.402
157.428,-11.116,-44.525,-13.537,755.111,21.399
156.431,-11.113,-45.503,-13.548,754.016,21.406
155.444,-11.113,-46.562,-13.551,753.214,21.389
154.449,-11.112,-47.526,-13.562,751.999,21.394
153.449,-11.113,-48.547,-13.569,751.044,21.393
152.434,-11.112,-49.554,-13.577,750.124,21.388
151.424,-11.11,-50.555,-13.582,749.125,21.382
150.424,-11.109,-51.517,-13.592,748.044,21.383
149.423,-11.108,-52.523,-13.598,747.079,21.377
148.425,-11.108,-53.515,-13.609,746.051,21.382
147.411,-11.107,-54.546,-13.613,745.219,21.371
146.41,-11.105,-55.517,-13.622,744.167,21.374
145.422,-11.107,-56.536,-13.627,743.269,21.363
144.408,-11.104,-57.508,-13.638,742.14,21.364
143.407,-11.102,-58.528,-13.644,741.156,21.359
142.429,-11.101,-59.527,-13.652,740.119,21.356
141.441,-11.102,-60.515,-13.658,739.061,21.353
140.426,-11.1,-61.515,-13.67,738.029,21.361
139.428,-11.1,-62.56,-13.672,737.288,21.342
138.423,-11.098,-63.504,-13.682,736.034,21.347
137.43,-11.098,-64.499,-13.69,735.032,21.346
136.423,-11.097,-65.499,-13.699,734.077,21.344
135.418,-11.096,-66.526,-13.704,733.106,21.34
134.423,-11.096,-67.512,-13.713,732.074,21.344
133.415,-11.095,-68.524,-13.721,731.19,21.336
132.422,-11.094,-69.522,-13.73,730.158,21.338
131.424,-11.093,-70.55,-13.733,729.221,21.328
130.429,-11.09,-71.515,-13.744,728.08,21.332
129.46,-11.093,-72.539,-13.75,727.12,21.327
128.448,-11.093,-73.523,-13.761,726.093,21.329
127.435,-11.091,-74.564,-13.766,725.195,21.325
126.446,-11.092,-75.547,-13.772,724.219,21.319
125.436,-11.091,-76.526,-13.78,723.148,21.317
124.43,-11.091,-77.504,-13.791,722.11,21.325
123.436,-11.091,-78.555,-13.794,721.342,21.309
122.429,-11.092,-79.503,-13.805,720.176,21.315
121.424,-11.091,-80.515,-13.813,719.261,21.315
120.428,-11.091,-81.513,-13.821,718.391,21.308
119.422,-11.09,-82.528,-13.826,717.371,21.301
118.43,-11.091,-83.508,-13.836,716.238,21.301
117.428,-11.089,-84.513,-13.843,715.225,21.296
116.459,-11.091,-85.505,-13.854,714.14,21.3
115.449,-11.091,-86.546,-13.858,713.244,21.29
114.45,-11.091,-87.532,-13.867,712.145,21.292
113.444,-11.092,-88.536,-13.874,711.18,21.285
112.442,-11.092,-89.501,-13.883,710.09,21.286
111.438,-11.091,-90.521,-13.891,709.126,21.281
110.459,-11.094,-91.517,-13.897,708.103,21.279
109.437,-11.094,-92.501,-13.905,707.083,21.277
108.434,-11.094,-93.49,-13.918,706.085,21.285
107.436,-11.095,-94.578,-13.918,705.371,21.264
106.44,-11.096,-95.517,-13.928,704.103,21.269
105.439,-11.097,-96.52,-13.935,703.076,21.267
104.445,-11.098,-97.516,-13.945,702.085,21.265
103.457,-11.099,-98.553,-13.951,701.092,21.259
102.466,-11.101,-99.55,-13.961,700.026,21.261
101.453,-11.103,-100.586,-13.863,699.104,21.254
100.444,0,-99.691,-13.846,698.053,21.256
,,-98.691,-13.832,697.142,21.246
,,-97.669,-13.822,696.027,21.249
,,-96.653,-13.811,695.085,21.244
,,-95.642,-13.808,694.081,21.246
,,-94.71,-13.793,693.198,21.241
,,-93.631,-13.79,692.255,21.234
,,-92.635,-13.783,691.151,21.23
,,-91.648,-13.776,690.054,21.236
,,-90.646,-13.768,689.209,21.22
,,-89.623,-13.766,688.014,21.225
,,-88.67,-13.757,687.038,21.223
,,-87.67,-13.752,686.105,21.218
,,-86.69,-13.742,685.091,21.213
,,-85.645,-13.739,684.003,21.214
,,-84.652,-13.732,683.036,21.208
,,-83.65,-13.727,681.991,21.212
,,-82.666,-13.719,681.136,21.203
,,-81.654,-13.715,680.084,21.205
,,-80.653,-13.706,679.177,21.196
,,-79.638,-13.704,678.075,21.197
,,-78.693,-13.693,677.095,21.192
,,-77.644,-13.691,676.078,21.189
,,-76.664,-13.685,675.041,21.186
,,-75.693,-13.679,674.028,21.193
,,-74.709,-13.67,673.27,21.175
,,-73.669,-13.666,672.061,21.18
,,-72.678,-13.658,671.08,21.177
,,-71.646,-13.655,670.128,21.175
,,-70.683,-13.645,669.172,21.17
,,-69.654,-13.642,668.164,21.172
,,-68.668,-13.634,667.281,21.164
,,-67.654,-13.63,666.232,21.164
,,-66.666,-13.622,665.275,21.154
,,-65.645,-13.617,664.122,21.156
,,-64.654,-13.61,663.131,21.15
,,-63.652,-13.608,662.08,21.151
,,-62.716,-13.596,661.146,21.146
,,-61.672,-13.593,660.156,21.141
,,-60.673,-13.587,659.072,21.138
