voltage1,corriente1,voltage2,corriente2,voltage3,corriente3
114.397,5.565,86.308,6.843,-113.614,-6.319
113.394,5.542,87.292,6.867,-112.602,-6.276
112.389,5.518,88.3,6.882,-111.578,-6.26
111.386,5.496,89.299,6.902,-110.646,-6.189
110.404,5.468,90.309,6.909,-109.576,-6.168
109.39,5.444,91.284,6.925,-108.595,-6.13
108.391,5.419,92.284,6.939,-107.621,-6.084
107.39,5.391,93.28,6.955,-106.619,-6.031
106.389,5.364,94.292,6.962,-105.584,-6.006
105.385,5.339,95.284,6.977,-104.622,-5.952
104.397,5.312,96.281,6.991,-103.599,-5.928
103.409,5.281,97.297,6.998,-102.65,-5.867
102.414,5.249,98.299,7.005,-101.638,-5.836
101.405,5.218,99.289,7.013,-100.67,-5.773
100.397,5.189,100.287,7.024,-99.639,-5.733
99.399,5.157,101.298,7.034,-98.642,-5.674
98.403,5.122,102.31,7.036,-97.613,-5.632
97.4,5.088,103.303,7.041,-96.614,-5.58
96.391,5.054,104.29,7.046,-95.595,-5.557
95.391,5.024,105.281,7.053,-94.662,-5.466
94.403,4.984,106.284,7.058,-93.586,-5.434
93.387,4.951,107.281,7.061,-92.591,-5.384
92.394,4.914,108.277,7.066,-91.599,-5.334
91.393,4.883,109.284,7.071,-90.605,-5.27
90.42,4.835,110.293,7.068,-89.58,-5.238
89.403,4.801,111.279,7.072,-88.625,-5.174
88.413,4.756,112.276,7.074,-87.615,-5.13
87.401,4.72,113.28,7.077,-86.643,-5.048
86.418,4.675,114.293,7.079,-85.597,-5.006
85.409,4.632,115.292,7.08,-84.601,-4.948
84.404,4.59,116.299,7.075,-83.599,-4.899
83.407,4.547,117.27,7.079,-82.621,-4.83
82.406,4.496,118.274,7.076,-81.602,-4.773
81.397,4.453,119.263,7.078,-80.603,-4.707
80.401,4.404,120.26,7.077,-79.579,-4.677
79.397,4.361,121.265,7.075,-78.646,-4.58
78.412,4.312,122.261,7.075,-77.597,-4.537
77.414,4.265,123.265,7.072,-76.609,-4.48
76.422,4.213,124.262,7.071,-75.637,-4.413
75.421,4.16,125.262,7.072,-74.65,-4.327
74.416,4.101,126.281,7.067,-73.609,-4.284
73.407,4.056,127.276,7.068,-72.633,-4.202
72.413,3.997,128.275,7.066,-71.603,-4.159
71.407,3.948,129.297,7.056,-70.633,-4.067
70.415,3.887,130.263,7.056,-69.6,-4.013
69.407,3.832,131.261,7.055,-68.614,-3.938
68.404,3.776,132.258,7.051,-67.606,-3.879
67.403,3.72,133.258,7.049,-66.612,-3.794
66.407,3.66,134.258,7.046,-65.589,-3.735
65.411,3.604,135.256,7.043,-64.603,-3.662
64.426,3.537,136.258,7.04,-63.597,-3.622
63.422,3.481,137.265,7.035,-62.665,-3.51
62.433,3.411,138.259,7.034,-61.62,-3.452
61.428,3.351,139.269,7.028,-60.63,-3.381
60.432,3.287,140.261,7.025,-59.643,-3.301
59.432,3.222,141.272,7.02,-58.632,-3.217
58.434,3.149,142.264,7.015,-57.614,-3.164
57.419,3.094,143.243,7.013,-56.647,-3.067
56.436,3.016,144.241,7.01,-55.619,-3.01
55.417,2.957,145.246,7.004,-54.648,-2.907
54.432,2.876,146.239,7.001,-53.618,-2.845
53.412,2.815,147.244,6.997,-52.632,-2.766
52.424,2.747,148.253,6.993,-51.633,-2.704
51.432,2.677,149.262,6.99,-50.66,-2.615
50.442,2.587,150.26,6.985,-49.664,-2.525
49.418,2.531,151.257,6.982,-48.652,-2.436
48.434,2.45,152.258,6.977,-47.631,-2.385
47.434,2.377,153.267,6.973,-46.676,-2.257
46.438,2.293,154.269,6.969,-45.614,-2.202
45.426,2.23,155.268,6.963,-44.632,-2.126
44.437,2.151,156.25,6.961,-43.65,-2.031
43.435,2.074,157.254,6.958,-42.638,-1.932
42.435,1.982,158.262,6.952,-41.61,-1.868
41.414,1.913,159.245,6.949,-40.629,-1.772
40.419,1.838,160.24,6.947,-39.614,-1.705
39.436,1.771,161.269,6.94,-38.637,-1.599
38.466,1.675,162.249,6.936,-37.623,-1.539
37.449,1.59,163.236,6.932,-36.655,-1.434
36.444,1.515,164.246,6.929,-35.644,-1.354
35.453,1.434,165.252,6.925,-34.648,-1.252
34.456,1.329,166.258,6.921,-33.628,-1.178
33.424,1.272,167.262,6.915,-32.638,-1.083
32.45,1.171,168.233,6.913,-31.628,-1.021
31.432,1.097,169.238,6.907,-30.672,-0.894
30.452,0.999,170.219,6.904,-29.632,-0.824
29.428,0.925,171.223,6.9,-28.635,-0.736
28.431,0.829,172.219,6.898,-27.646,-0.644
27.422,0.761,173.23,6.894,-26.644,-0.546
26.447,0.654,174.243,6.889,-25.632,-0.478
25.43,0.583,175.236,6.886,-24.663,-0.373
24.446,0.483,176.228,6.883,-23.658,-0.299
23.436,0.41,177.258,6.877,-22.685,-0.18
22.457,0.308,178.248,6.875,-21.654,-0.102
21.436,0.215,179.245,6.871,-20.653,-0.007
20.432,0.139,180.269,6.866,-19.65,0.076
19.44,0.053,181.245,6.863,-18.661,0.181
18.453,-0.068,182.233,6.86,-17.646,0.262
17.415,-0.125,183.223,6.856,-16.653,0.366
16.436,-0.236,184.218,6.854,-15.632,0.426
15.418,-0.314,185.237,6.849,-14.675,0.551
14.432,-0.404,186.227,6.847,-13.638,0.625
13.433,-0.487,187.246,6.842,-12.645,0.712
12.448,-0.582,188.225,6.839,-11.662,0.795
11.449,-0.673,189.23,6.836,-10.686,0.912
10.457,-0.781,190.242,6.832,-9.657,0.981
9.432,-0.851,191.233,6.83,-8.679,1.087
8.448,-0.966,192.237,6.828,-7.663,1.162
7.419,-1.032,193.285,6.821,-6.683,1.271
6.446,-1.142,194.229,6.82,-5.666,1.351
5.423,-1.233,195.218,6.817,-4.67,1.449
4.418,-1.315,196.221,6.814,-3.662,1.525
3.429,-1.412,197.229,6.812,-2.678,1.637
2.416,-1.519,198.233,6.808,-1.658,1.711
1.385,-1.576,199.236,6.805,-0.675,1.802
0.423,-1.677,200.237,6.803,0.329,1.867
-0.572,-1.759,201.258,6.799,1.287,1.986
-1.552,-1.866,202.243,6.796,2.311,2.068
-2.57,-1.944,203.261,6.793,3.308,2.16
-3.56,-2.044,204.262,6.791,4.307,2.247
-4.57,-2.126,205.286,6.787,5.313,2.35
-5.56,-2.229,206.277,6.784,6.337,2.415
-6.574,-2.296,207.245,6.781,7.317,2.518
-7.552,-2.405,208.225,6.78,8.328,2.587
-8.575,-2.473,209.254,6.775,9.313,2.691
-9.548,-2.589,210.225,6.773,10.333,2.765
-10.579,-2.658,211.213,6.771,11.327,2.854
-11.563,-2.74,212.235,6.768,12.331,2.932
-12.545,-2.829,213.235,6.765,13.323,3.012
-13.533,-2.95,214.22,6.763,14.307,3.1
-14.579,-2.998,215.218,6.761,15.314,3.188
-15.539,-3.1,216.211,6.76,16.32,3.252
-16.547,-3.182,217.248,6.756,17.297,3.367
-17.544,-3.285,218.232,6.753,18.337,3.431
-18.567,-3.352,219.215,6.75,19.333,3.508
-19.549,-3.443,220.189,6.748,20.32,3.595
-20.55,-3.522,221.189,6.746,21.328,3.68
-21.549,-3.631,222.199,6.743,22.344,3.742
-22.579,-3.69,223.174,6.741,23.33,3.835
-23.564,-3.777,224.175,6.741,24.347,3.889
-24.558,-3.84,225.234,6.735,25.315,3.984
-25.527,-3.944,226.181,6.734,26.332,4.042
-26.546,-4.021,227.183,6.732,27.315,4.13
-27.545,-4.093,228.196,6.73,28.321,4.201
-28.528,-4.171,229.203,6.728,29.32,4.288
-29.517,-4.289,230.207,6.727,30.34,4.344
-30.572,-4.32,231.232,6.723,31.328,4.424
-31.529,-4.416,232.202,6.722,32.336,4.474
-32.537,-4.487,233.203,6.718,33.304,4.576
-33.525,-4.583,234.164,6.718,34.341,4.629
-34.548,-4.646,235.18,6.715,35.331,4.698
-35.544,-4.73,236.163,6.714,36.331,4.765
-36.551,-4.784,237.178,6.712,37.332,4.838
-37.526,-4.878,238.202,6.708,38.34,4.893
-38.539,-4.929,239.161,6.707,39.33,4.954
-39.51,-5.021,240.155,6.708,40.311,5.017
-40.522,-5.077,241.205,6.703,41.304,5.095
-41.5,-5.179,242.168,6.704,42.323,5.147
-42.539,-5.239,243.182,6.702,43.314,5.213
-43.539,-5.301,244.21,6.698,44.32,5.269
-44.531,-5.364,245.181,6.697,45.309,5.338
-45.516,-5.472,246.162,6.695,46.33,5.385
-46.57,-5.494,247.154,6.694,47.32,5.449
-47.532,-5.589,248.144,6.693,48.324,5.49
-48.558,-5.649,249.171,6.69,49.304,5.564
-49.556,-5.716,250.163,6.689,50.331,5.606
-50.561,-5.763,251.18,6.686,51.321,5.662
-51.529,-5.833,252.159,6.686,52.312,5.709
-52.531,-5.893,253.175,6.685,53.307,5.773
-53.525,-5.975,254.192,6.682,54.324,5.811
-54.547,-6.014,255.185,6.682,55.307,5.867
-55.522,-6.093,256.189,6.682,56.314,5.911
-56.543,-6.13,257.271,6.675,57.308,5.963
-57.507,-6.215,258.19,6.676,58.316,6.006
-58.534,-6.269,259.168,6.675,59.323,6.053
-59.536,-6.324,260.175,6.674,60.321,6.094
-60.525,-6.381,261.175,6.672,61.316,6.145
-61.525,-6.463,262.165,6.671,62.333,6.177
-62.569,-6.471,263.168,6.669,63.321,6.223
-63.504,-6.545,264.161,6.668,64.33,6.256
-64.504,-6.596,265.177,6.665,65.315,6.296
-65.494,-6.667,266.147,6.666,66.313,6.334
-66.518,-6.706,267.156,6.663,67.308,6.368
-67.5,-6.768,268.146,6.663,68.3,6.408
-68.515,-6.814,269.181,6.661,69.305,6.446
-69.505,-6.883,270.171,6.659,70.315,6.47
-70.539,-6.906,271.132,6.659,71.299,6.512
-71.496,-6.974,272.117,6.659,72.313,6.535
-72.524,-7.01,273.166,6.655,73.302,6.574
-73.505,-7.083,274.112,6.657,74.319,6.599
-74.553,-7.115,275.124,6.655,75.313,6.628
-75.543,-7.147,276.15,6.653,76.312,6.654
-76.513,-7.19,277.151,6.652,77.312,6.678
-77.493,-7.266,278.135,6.651,78.304,6.701
-78.54,-7.272,279.14,6.651,79.293,6.729
-79.484,-7.335,280.138,6.65,80.3,6.75
-80.5,-7.374,281.18,6.648,81.292,6.779
-81.499,-7.425,282.174,6.647,82.307,6.796
-82.52,-7.451,283.173,6.645,83.298,6.817
-83.496,-7.497,284.145,6.645,84.296,6.838
-84.496,-7.531,285.147,6.644,85.3,6.86
-85.485,-7.594,286.139,6.642,86.315,6.873
-86.536,-7.611,287.123,6.642,87.303,6.892
-87.516,-7.655,288.109,6.644,88.305,6.906
-88.523,-7.676,289.193,6.637,89.303,6.929
-89.48,-7.733,290.121,6.64,90.319,6.933
-90.505,-7.761,291.119,6.638,91.291,6.951
-91.5,-7.79,292.121,6.638,92.285,6.964
-92.484,-7.828,293.151,6.637,93.285,6.981
-93.485,-7.895,294.147,6.636,94.304,6.988
-94.566,-7.879,295.179,6.633,95.291,7
-95.489,-7.934,296.14,6.636,96.29,7.009
-96.513,-7.964,297.168,6.631,97.296,7.021
-97.511,-8.008,298.113,6.633,98.302,7.029
-98.547,-8.024,299.128,6.631,99.301,7.038
-99.535,-8.067,300.119,6.632,100.301,7.045
-100.564,-8.077,301.159,6.632,101.302,7.053
-101.537,-8.121,302.179,6.629,102.312,7.057
-102.557,-8.126,303.147,6.629,103.302,7.061
-103.507,-8.17,304.138,6.631,104.292,7.067
-104.519,-8.184,305.215,6.627,105.286,7.072
-105.484,-8.229,306.174,6.63,106.284,7.076
-106.52,-8.251,307.203,6.629,107.283,7.08
-107.525,-8.267,308.248,6.625,108.277,7.085
-108.492,-8.289,309.219,6.625,109.285,7.093
-109.47,-8.344,310.171,6.625,110.311,7.088
-110.545,-8.332,311.16,6.624,111.288,7.092
-111.477,-8.374,312.144,6.626,112.292,7.092
-112.497,-8.398,313.177,6.622,113.288,7.096
-113.511,-8.415,314.146,6.625,114.297,7.095
-114.503,-8.425,315.163,6.622,115.292,7.099
-115.464,-8.456,316.127,6.622,116.303,7.092
-116.467,-8.472,317.131,6.623,117.275,7.095
-117.446,-8.51,318.148,6.622,118.276,7.093
-118.492,-8.512,319.13,6.622,119.266,7.095
-119.458,-8.548,320.128,6.626,120.273,7.093
-120.493,-8.551,321.233,6.617,121.269,7.093
-121.449,-8.583,322.112,6.621,122.274,7.091
-122.478,-8.6,323.094,6.621,123.28,7.088
-123.488,-8.613,324.105,6.62,124.267,7.086
-124.475,-8.63,325.104,6.619,125.269,7.087
-125.472,-8.671,326.09,6.621,126.289,7.082
-126.561,-8.649,327.119,6.619,127.282,7.08
-127.468,-8.676,328.1,6.621,128.281,7.081
-128.456,-8.692,329.139,6.618,129.301,7.072
-129.443,-8.716,330.096,6.62,130.271,7.07
-130.469,-8.722,331.12,6.618,131.267,7.068
-131.443,-8.745,332.117,6.62,132.261,7.064
-132.466,-8.75,333.17,6.618,133.262,7.062
-133.436,-8.779,334.178,6.616,134.268,7.058
-134.48,-8.775,335.12,6.617,135.265,7.054
-135.432,-8.8,336.085,6.621,136.265,7.052
-136.458,-8.806,337.151,6.614,137.27,7.047
-137.436,-8.83,338.073,6.618,138.262,7.045
-138.479,-8.835,339.085,6.619,139.269,7.041
-139.477,-8.839,340.124,6.617,140.265,7.037
-140.439,-8.849,341.113,6.616,141.271,7.032
-141.41,-8.883,342.083,6.618,142.268,7.026
-142.492,-8.867,343.095,6.617,143.246,7.022
-143.415,-8.891,344.08,6.62,144.243,7.021
-144.434,-8.901,345.146,6.617,145.261,7.014
-145.448,-8.913,346.128,6.618,146.244,7.009
-146.471,-8.916,347.127,6.616,147.246,7.007
-147.449,-8.931,348.086,6.618,148.257,7.002
-148.462,-8.935,349.103,6.618,149.258,6.998
-149.449,-8.957,350.1,6.616,150.263,6.993
-150.518,-8.952,351.08,6.617,151.261,6.99
-151.492,-8.967,352.07,6.623,152.264,6.987
-152.519,-8.961,353.187,6.614,153.28,6.982
-153.46,-8.977,354.089,6.618,154.287,6.976
-154.477,-8.98,355.102,6.62,155.275,6.971
-155.462,-8.983,356.127,6.62,156.259,6.967
-156.436,-8.991,357.15,6.619,157.258,6.964
-157.422,-9.017,358.151,6.622,158.266,6.958
-158.525,-8.995,359.206,6.618,159.251,6.955
-159.432,-9.012,360.165,6.622,160.246,6.951
-160.43,-9.017,361.178,6.618,161.272,6.945
-161.425,-9.027,362.117,6.622,162.257,6.941
-162.451,-9.027,363.123,6.619,163.252,6.937
-163.442,-9.038,364.093,6.624,164.252,6.934
-164.477,-9.031,365.128,6.623,165.262,6.929
-165.427,-9.047,366.147,6.621,166.262,6.926
-166.462,-9.037,367.099,6.622,167.276,6.918
-167.399,-9.051,368.067,6.628,168.241,6.916
-168.425,-9.049,369.158,6.621,169.246,6.91
-169.392,-9.062,370.087,6.626,170.232,6.908
-170.442,-9.061,371.113,6.628,171.235,6.904
-171.449,-9.06,372.163,6.625,172.232,6.9
-172.423,-9.062,373.13,6.625,173.244,6.896
-173.395,-9.083,374.085,6.627,174.26,6.89
-174.501,-9.063,375.079,6.626,175.238,6.887
-175.421,-9.078,376.06,6.631,176.236,6.884
-176.463,-9.08,377.121,6.627,177.264,6.879
-177.489,-9.079,378.087,6.631,178.258,6.876
-178.488,-9.074,379.116,6.628,179.26,6.874
-179.44,-9.08,380.086,6.632,180.284,6.866
-180.432,-9.078,381.117,6.633,181.255,6.862
-181.406,-9.09,382.129,6.632,182.244,6.86
-182.463,-9.08,383.118,6.634,183.242,6.856
-183.423,-9.089,384.127,6.642,184.233,6.853
-184.456,-9.082,385.271,6.628,185.25,6.848
-185.412,-9.09,386.124,6.636,186.24,6.845
-186.445,-9.087,387.113,6.637,187.25,6.842
-187.445,-9.087,388.121,6.638,188.243,6.838
-188.437,-9.087,389.12,6.638,189.247,6.835
-189.43,-9.1,390.099,6.642,190.258,6.831
-190.539,-9.079,391.131,6.641,191.249,6.827
-191.43,-9.087,392.111,6.644,192.246,6.825
-192.426,-9.087,393.146,6.641,193.292,6.819
-193.417,-9.091,394.091,6.647,194.241,6.816
-194.446,-9.086,395.124,6.645,195.229,6.813
-195.422,-9.091,396.119,6.65,196.226,6.81
-196.46,-9.086,397.179,6.649,197.233,6.806
-197.452,-9.092,398.183,6.646,198.24,6.804
-198.502,-9.082,399.128,6.648,199.25,6.8
-199.449,-9.089,400.094,6.532,200.246,6.797
-200.495,-8.897,399.215,6.519,201.27,6.793
-199.54,-8.855,398.277,6.507,202.256,6.79
-198.602,-8.806,397.277,6.497,203.271,6.787
-197.544,-8.781,396.216,6.495,204.275,6.785
-196.561,-8.749,395.215,6.488,205.295,6.781
-195.531,-8.729,394.186,6.49,206.288,6.776
-194.554,-8.701,393.237,6.481,207.252,6.774
-193.521,-8.681,392.205,6.481,208.237,6.773
-192.524,-8.659,391.231,6.475,209.261,6.768
-191.523,-8.652,390.193,6.474,210.231,6.766
-190.643,-8.61,389.21,6.47,211.234,6.764
-189.533,-8.6,388.211,6.467,212.24,6.76
-188.54,-8.579,387.213,6.465,213.243,6.756
-187.538,-8.56,386.224,6.469,214.222,6.755
-186.547,-8.537,385.373,6.452,215.226,6.752
-185.508,-8.524,384.241,6.455,216.224,6.75
-184.549,-8.499,383.221,6.453,217.244,6.745
-183.514,-8.488,382.226,6.449,218.238,6.743
-182.562,-8.458,381.22,6.447,219.232,6.74
-181.504,-8.447,380.194,6.447,220.202,6.739
-180.533,-8.426,379.228,6.441,221.206,6.735
-179.528,-8.412,378.19,6.442,222.209,6.733
-178.581,-8.391,377.223,6.434,223.194,6.73
-177.595,-8.366,376.162,6.437,224.193,6.729
-176.569,-8.345,375.185,6.433,225.237,6.724
-175.524,-8.339,374.179,6.433,226.197,6.722
-174.602,-8.299,373.232,6.43,227.199,6.721
-173.5,-8.292,372.27,6.424,228.207,6.718
-172.528,-8.274,371.219,6.422,229.217,6.716
-171.551,-8.251,370.191,6.425,230.222,6.714
-170.543,-8.225,369.269,6.416,231.236,6.709
-169.494,-8.213,368.186,6.418,232.207,6.708
-168.522,-8.187,367.202,6.417,233.212,6.705
-167.499,-8.179,366.245,6.412,234.183,6.704
-166.567,-8.147,365.235,6.409,235.19,6.701
-165.532,-8.135,364.203,6.409,236.175,6.7
-164.575,-8.106,363.228,6.407,237.191,6.698
-163.543,-8.089,362.219,6.408,238.211,6.695
-162.56,-8.062,361.289,6.401,239.172,6.693
-161.527,-8.043,360.269,6.402,240.162,6.693
-160.528,-8.021,359.306,6.396,241.211,6.688
-159.523,-8.017,358.262,6.394,242.174,6.688
-158.629,-7.968,357.263,6.393,243.187,6.687
-157.529,-7.959,356.231,6.39,244.213,6.682
-156.544,-7.938,355.209,6.389,245.186,6.68
-155.562,-7.915,354.191,6.391,246.166,6.679
-154.578,-7.889,353.288,6.38,247.155,6.677
-153.564,-7.876,352.183,6.383,248.153,6.676
-152.617,-7.842,351.181,6.382,249.18,6.673
-151.597,-7.825,350.197,6.379,250.174,6.672
-150.629,-7.782,349.199,6.376,251.191,6.669
-149.549,-7.769,348.183,6.377,252.17,6.668
-148.559,-7.74,347.229,6.373,253.185,6.667
-147.54,-7.724,346.223,6.371,254.205,6.664
-146.572,-7.69,345.24,6.366,255.193,6.663
-145.55,-7.664,344.187,6.367,256.205,6.663
-144.539,-7.636,343.201,6.365,257.281,6.656
-143.515,-7.627,342.181,6.364,258.194,6.657
-142.589,-7.572,341.215,6.362,259.185,6.656
-141.505,-7.562,340.225,6.358,260.186,6.654
-140.539,-7.539,339.198,6.357,261.177,6.652
-139.577,-7.508,338.175,6.359,262.167,6.651
-138.595,-7.466,337.26,6.351,263.175,6.648
-137.54,-7.447,336.191,6.353,264.157,6.648
-136.557,-7.411,335.214,6.352,265.179,6.644
-135.53,-7.395,334.279,6.348,266.144,6.644
-134.582,-7.35,333.273,6.344,267.16,6.643
-133.55,-7.327,332.221,6.344,268.159,6.642
-132.562,-7.289,331.228,6.341,269.185,6.639
-131.545,-7.266,330.199,6.342,270.186,6.636
-130.566,-7.226,329.242,6.336,271.14,6.636
-129.546,-7.197,328.209,6.337,272.125,6.636
-128.555,-7.163,327.223,6.333,273.176,6.632
-127.556,-7.153,326.201,6.333,274.121,6.632
-126.656,-7.083,325.214,6.33,275.132,6.631
-125.576,-7.061,324.209,6.328,276.159,6.629
-124.578,-7.029,323.203,6.327,277.159,6.627
-123.587,-6.991,322.221,6.329,278.143,6.626
-122.583,-6.947,321.334,6.319,279.148,6.625
-121.55,-6.925,320.24,6.321,280.15,6.625
-120.586,-6.876,319.234,6.32,281.2,6.621
-119.556,-6.852,318.246,6.317,282.185,6.621
-118.593,-6.795,317.237,6.316,283.197,6.618
-117.548,-6.77,316.23,6.316,284.154,6.618
-116.561,-6.728,315.264,6.312,285.153,6.617
-115.561,-6.699,314.241,6.312,286.152,6.615
-114.597,-6.656,313.279,6.307,287.129,6.614
-113.613,-6.61,312.238,6.307,288.128,6.615
-112.609,-6.561,311.265,6.305,289.203,6.61
-111.578,-6.543,310.268,6.305,290.136,6.61
-110.644,-6.469,309.316,6.303,291.134,6.61
-109.579,-6.444,308.352,6.298,292.142,6.609
-108.597,-6.406,307.313,6.297,293.159,6.607
-107.629,-6.353,306.27,6.298,294.16,6.607
-106.623,-6.299,305.319,6.292,295.19,6.604
-105.59,-6.269,304.25,6.293,296.154,6.605
-104.618,-6.212,303.252,6.292,297.171,6.601
-103.602,-6.185,302.281,6.288,298.123,6.602
-102.656,-6.119,301.268,6.286,299.145,6.601
-101.637,-6.085,300.236,6.286,300.13,6.601
-100.664,-6.019,299.241,6.284,301.171,6.6
-99.635,-5.977,298.228,6.283,302.183,6.597
-98.642,-5.916,297.262,6.28,303.156,6.596
-97.609,-5.874,296.247,6.279,304.146,6.599
-96.613,-5.817,295.281,6.276,305.232,6.594
-95.591,-5.796,294.257,6.275,306.182,6.595
-94.67,-5.695,293.254,6.272,307.211,6.595
-93.586,-5.665,292.242,6.271,308.252,6.591
-92.59,-5.614,291.229,6.269,309.224,6.59
-91.601,-5.558,290.226,6.271,310.181,6.591
-90.606,-5.489,289.301,6.263,311.173,6.589
-89.573,-5.457,288.225,6.264,312.152,6.591
-88.617,-5.39,287.226,6.263,313.186,6.588
-87.613,-5.345,286.252,6.26,314.156,6.589
-86.642,-5.26,285.251,6.259,315.164,6.586
-85.594,-5.216,284.241,6.258,316.133,6.588
-84.6,-5.154,283.288,6.255,317.147,6.586
-83.598,-5.104,282.282,6.254,318.143,6.586
-82.618,-5.033,281.296,6.25,319.135,6.585
-81.6,-4.971,280.245,6.249,320.138,6.588
-80.598,-4.905,279.241,6.248,321.236,6.578
-79.585,-4.874,278.236,6.247,322.115,6.582
-78.64,-4.77,277.253,6.245,323.103,6.582
-77.589,-4.726,276.257,6.243,324.113,6.582
-76.608,-4.672,275.234,6.241,325.113,6.581
-75.64,-4.605,274.219,6.241,326.099,6.581
-74.658,-4.514,273.272,6.235,327.121,6.578
-73.611,-4.466,272.214,6.236,328.101,6.58
-72.629,-4.38,271.244,6.235,329.147,6.576
-71.598,-4.335,270.278,6.231,330.099,6.578
-70.634,-4.242,269.284,6.229,331.128,6.577
-69.603,-4.188,268.254,6.228,332.122,6.579
-68.617,-4.108,267.26,6.226,333.179,6.577
-67.603,-4.049,266.245,6.226,334.177,6.574
-66.617,-3.962,265.28,6.222,335.121,6.575
-65.594,-3.904,264.258,6.222,336.085,6.578
-64.61,-3.827,263.274,6.219,337.158,6.572
-63.609,-3.785,262.264,6.218,338.079,6.575
-62.67,-3.668,261.276,6.216,339.087,6.576
-61.623,-3.609,260.278,6.213,340.117,6.574
-60.629,-3.535,259.279,6.212,341.117,6.572
-59.637,-3.456,258.286,6.213,342.084,6.574
-58.636,-3.368,257.378,6.206,343.089,6.572
-57.617,-3.312,256.304,6.207,344.083,6.575
-56.644,-3.217,255.295,6.206,345.142,6.572
-55.624,-3.16,254.3,6.202,346.124,6.573
-54.656,-3.051,253.282,6.201,347.132,6.572
-53.622,-2.991,252.273,6.2,348.089,6.573
-52.633,-2.907,251.289,6.197,349.095,6.572
-51.632,-2.843,250.266,6.196,350.1,6.571
-50.662,-2.753,249.281,6.193,351.078,6.571
-49.667,-2.663,248.253,6.192,352.082,6.576
-48.661,-2.57,247.26,6.19,353.189,6.568
-47.637,-2.522,246.264,6.188,354.103,6.572
-46.683,-2.39,245.288,6.187,355.11,6.573
-45.624,-2.33,244.318,6.183,356.132,6.573
-44.635,-2.251,243.291,6.181,357.156,6.572
-43.648,-2.156,242.268,6.181,358.164,6.575
-42.638,-2.056,241.301,6.176,359.213,6.57
-41.614,-1.992,240.261,6.177,360.174,6.573
-40.631,-1.893,239.273,6.175,361.198,6.569
-39.615,-1.831,238.305,6.172,362.12,6.573
-38.654,-1.717,237.293,6.171,363.134,6.571
-37.624,-1.659,236.277,6.168,364.1,6.574
-36.661,-1.551,235.289,6.165,365.136,6.574
-35.645,-1.471,234.271,6.164,366.155,6.572
-34.654,-1.365,233.305,6.161,367.105,6.572
-33.634,-1.283,232.307,6.16,368.082,6.578
-32.634,-1.197,231.332,6.157,369.173,6.571
-31.637,-1.132,230.316,6.156,370.094,6.576
-30.671,-0.996,229.311,6.154,371.12,6.578
-29.629,-0.932,228.297,6.151,372.172,6.574
-28.642,-0.846,227.284,6.15,373.14,6.574
-27.653,-0.749,226.289,6.149,374.085,6.577
-26.65,-0.647,225.331,6.143,375.085,6.577
-25.64,-0.58,224.285,6.143,376.064,6.581
-24.669,-0.478,223.281,6.141,377.124,6.577
-23.666,-0.399,222.293,6.138,378.096,6.58
-22.688,-0.277,221.299,6.136,379.125,6.579
-21.654,-0.199,220.297,6.135,380.093,6.583
-20.662,-0.104,219.321,6.132,381.12,6.582
-19.654,-0.026,218.33,6.13,382.133,6.582
-18.673,0.086,217.339,6.126,383.124,6.585
-17.653,0.169,216.315,6.125,384.143,6.594
-16.658,0.269,215.321,6.123,385.283,6.579
-15.646,0.331,214.32,6.12,386.137,6.586
-14.683,0.464,213.338,6.118,387.116,6.59
-13.644,0.533,212.337,6.116,388.125,6.59
-12.656,0.623,211.328,6.113,389.13,6.589
-11.666,0.701,210.324,6.112,390.101,6.594
-10.697,0.824,209.358,6.106,391.135,6.592
-9.665,0.899,208.334,6.106,392.112,6.596
-8.68,1.002,207.352,6.105,393.151,6.591
-7.671,1.074,206.382,6.1,394.1,6.598
-6.695,1.19,205.391,6.097,395.125,6.597
-5.671,1.267,204.371,6.095,396.121,6.603
-4.683,1.366,203.37,6.091,397.187,6.601
-3.673,1.448,202.35,6.089,398.19,6.599
-2.683,1.554,201.36,6.085,399.138,6.6
-1.67,1.632,200.35,6.084,400.108,6.609
-0.684,1.722,199.346,6.08,401.203,6.6
0.31,1.789,198.334,6.077,402.106,6.608
1.275,1.912,197.346,6.074,403.139,6.612
2.301,1.995,196.337,6.071,404.192,6.611
3.303,2.082,195.334,6.068,405.191,6.611
4.3,2.172,194.331,6.067,406.16,6.617
5.3,2.276,193.394,6.06,407.189,6.617
6.327,2.337,192.348,6.058,408.187,6.627
7.301,2.448,191.341,6.056,409.276,6.622
8.323,2.517,190.352,6.051,410.264,6.628
9.31,2.623,189.339,6.047,411.275,6.626
10.332,2.699,188.328,6.046,412.217,6.634
11.33,2.782,187.346,6.042,413.211,6.636
12.325,2.862,186.337,6.039,414.187,6.639
13.321,2.945,185.349,6.033,415.156,6.644
14.308,3.029,184.328,6.03,416.131,6.659
15.308,3.124,183.329,6.028,417.262,6.646
16.324,3.18,182.345,6.022,418.137,6.658
17.293,3.297,181.346,6.02,419.125,6.665
18.327,3.36,180.385,6.014,420.138,6.669
19.318,3.436,179.359,6.011,421.15,6.671
20.309,3.521,178.354,6.007,422.14,6.68
21.316,3.612,177.362,6,423.186,6.674
22.331,3.672,176.329,5.997,424.126,6.685
23.316,3.762,175.331,5.995,425.156,6.681
